id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,user_rt_id,near,geo
1150192561971191809,1150192561971191809,1563062250000,2019-07-14,07:57:30,CST,889315497975701504,camden_ferrell,Camden Ferrell,,Stuber: A Bland and Bumpy Buddy-Cop Ride (Movie Review) #Stuber  https://camdenferrellmoviereviews.weebly.com/movie-reviews/stuber-a-bland-and-bumpy-buddy-cop-ride-movie-review … pic.twitter.com/bDz0zs9Xkq,[],['https://camdenferrellmoviereviews.weebly.com/movie-reviews/stuber-a-bland-and-bumpy-buddy-cop-ride-movie-review'],['https://pbs.twimg.com/media/D_ZOCdHWwAAyK4C.jpg'],0,1,0,['#stuber'],[],https://twitter.com/camden_ferrell/status/1150192561971191809,,,0,,,
1150192492136030208,1150192492136030208,1563062234000,2019-07-14,07:57:14,CST,381802677,jsd011087,Dr. JSD,,#NuevaFotoDePerfil #fotografias #FOTOS #Rojo ya diiiiiiiiitas no usaba esto de #Twitter ni lo de #Hashtag y hoy me recomendo #twitter poner alguna #Foto 🤟🤟,[],[],[],0,0,2,"['#nuevafotodeperfil', '#fotografias', '#fotos', '#rojo', '#twitter', '#hashtag', '#twitter', '#foto']",[],https://twitter.com/jsd011087/status/1150192492136030208,,,0,,,
1150192470233440256,1150192470233440256,1563062229000,2019-07-14,07:57:09,CST,1091457813170278400,primerysegundo,Primer y Segundo Tiempo,,¡GOL! ⚽ 👟 28´ Ariel Ortega  #Blanco 4 🆚 #Rojo 2,[],[],[],0,0,0,"['#blanco', '#rojo']",[],https://twitter.com/Primerysegundo/status/1150192470233440256,,,0,,,
1150192313202855938,1150192313202855938,1563062191000,2019-07-14,07:56:31,CST,1094784379640049665,cinematurbulent,TurbulentCinema,,It’s #Stuber time. Please don’t let this be bad. @kumailn is especially a very likable actor. The same goes to @DaveBautista.,"['kumailn', 'davebautista']",[],[],0,0,0,['#stuber'],[],https://twitter.com/CinemaTurbulent/status/1150192313202855938,,,0,,,
1150192032238977025,1150192032238977025,1563062124000,2019-07-14,07:55:24,CST,40791242,yuriyatl404,Yuriy Andriyashchuk🇺🇦🇷🇺,,About to have dinner and see #Stuber.🙌  pic.twitter.com/NtHxVuyFNv,[],[],['https://pbs.twimg.com/media/D_ZNje_XoAAyKU2.jpg'],0,0,0,['#stuber'],[],https://twitter.com/YuriyATL404/status/1150192032238977025,,,0,,,
1150191273518739456,1150191273518739456,1563061943000,2019-07-14,07:52:23,CST,405607860,jeremybterrible,Jeremy B Terrible,,#FloridaMan reviews #Crawl @TheCrawlMovie  https://youtu.be/e04esOqIavM  pic.twitter.com/CXyezdS3RG,['thecrawlmovie'],['https://youtu.be/e04esOqIavM'],['https://pbs.twimg.com/media/D_ZM3UqWkAANeR_.jpg'],0,1,0,"['#floridaman', '#crawl']",[],https://twitter.com/JeremyBTerrible/status/1150191273518739456,,,0,,,
1150190982576652293,1150190982576652293,1563061874000,2019-07-14,07:51:14,CST,1091457813170278400,primerysegundo,Primer y Segundo Tiempo,,¡GOL! ⚽ 👟 20´ Rodrigo Mora  #Blanco 3 🆚 #Rojo 2,[],[],[],0,0,0,"['#blanco', '#rojo']",[],https://twitter.com/Primerysegundo/status/1150190982576652293,,,0,,,
1150190921083957248,1150190921083957248,1563061859000,2019-07-14,07:50:59,CST,148961431,fizzvstheworld,Michael Scally,,Out of #Stuber... I'd give it three stars...,[],[],[],0,0,0,['#stuber'],[],https://twitter.com/FizzVsTheWorld/status/1150190921083957248,,,0,,,
1150190508313939968,1150190508313939968,1563061761000,2019-07-14,07:49:21,CST,488926788,markdful,Mark Fulton,,"Seated for #Crawl. Oddly, I’m very happy to be seeing a killer alligator movie. 🐊🐊🐊🐊🐊",[],[],[],0,0,1,['#crawl'],[],https://twitter.com/Markdful/status/1150190508313939968,,,0,,,
1150189997821222914,1150189997821222914,1563061639000,2019-07-14,07:47:19,CST,1091457813170278400,primerysegundo,Primer y Segundo Tiempo,,¡GOL! ⚽ 👟 18´ Rodrigo Mora  #Blanco 2 🆚 #Rojo 2,[],[],[],0,0,1,"['#blanco', '#rojo']",[],https://twitter.com/Primerysegundo/status/1150189997821222914,,,0,,,
1150189201859780614,1150189201859780614,1563061449000,2019-07-14,07:44:09,CST,1091457813170278400,primerysegundo,Primer y Segundo Tiempo,,¡GOL! ⚽ 👟 15´ Brian Buley  #Blanco 1 🆚 #Rojo 2,[],[],[],0,0,1,"['#blanco', '#rojo']",[],https://twitter.com/Primerysegundo/status/1150189201859780614,,,0,,,
1150189070351572994,1150189070351572994,1563061418000,2019-07-14,07:43:38,CST,35402322,whatsthe411tv,What's The 411,,"MOVIE REVIEW: What's The 411's film critic, T.A. Moreland, says #Stuber, starring #KumailNanjiani and #DaveBautista, stumbles.  Rent it instead. Photo: #Disney  Planning to see #Stuber this weekend? If you saw the movie, your thoughts?  #actionmovie #act…  https://ift.tt/2jL4vCo  pic.twitter.com/aiyPvwaNmd",[],['https://ift.tt/2jL4vCo'],['https://pbs.twimg.com/media/D_ZK3SRWkAUewPc.jpg'],0,0,0,"['#stuber', '#kumailnanjiani', '#davebautista', '#disney', '#stuber', '#actionmovie', '#act']",[],https://twitter.com/WhatsThe411TV/status/1150189070351572994,,,0,,,
1150188562316431360,1150187090459725824,1563061297000,2019-07-14,07:41:37,CST,25374951,s_lynn18,She's Not Alone,,No worries! We're at the AMC25 in Times Square waiting for the 7:20 #Stuber a manager came in and gave us free movie passes we just plan to share with friends. Things happen 🤷🏼‍♀️,['amchelps'],[],[],1,0,0,['#stuber'],[],https://twitter.com/s_lynn18/status/1150188562316431360,,,0,,,
1150187731919806464,1150187731919806464,1563061099000,2019-07-14,07:38:19,CST,4084550659,big_ez29,Thomas Eric,,@kumailn and @DaveBautista absolutely kill it in #Stuber one of the best films of the year,"['kumailn', 'davebautista']",[],[],0,0,0,['#stuber'],[],https://twitter.com/Big_Ez29/status/1150187731919806464,,,0,,,
1150187682070315008,1150187682070315008,1563061087000,2019-07-14,07:38:07,CST,274637930,ohmysanchez,Omar Sanchez,,I would cuddle with a giant alligator right now if I could get the gas prices you see in #Crawl,[],[],[],0,0,1,['#crawl'],[],https://twitter.com/OhMySanchez/status/1150187682070315008,,,0,,,
1150187655662993408,1150187655662993408,1563061081000,2019-07-14,07:38:01,CST,3766031360,travis_lems,Travis Lems,,No problem @STUBERmovie @DaveBautista @kumailn @karengillan 🌟 🌟 🌟 🌟 🌟 #Stuber #StuberReview https://twitter.com/STUBERmovie/status/1150105387661574144 …,"['stubermovie', 'davebautista', 'kumailn', 'karengillan']",['https://twitter.com/STUBERmovie/status/1150105387661574144'],[],0,0,0,"['#stuber', '#stuberreview']",[],https://twitter.com/travis_lems/status/1150187655662993408,,https://twitter.com/STUBERmovie/status/1150105387661574144,0,,,
1150187294579707905,1150187294579707905,1563060995000,2019-07-14,07:36:35,CST,1091457813170278400,primerysegundo,Primer y Segundo Tiempo,,¡GOL! ⚽ 👟 7´ Brian Buley  #Blanco 1 🆚 #Rojo 1,[],[],[],0,0,1,"['#blanco', '#rojo']",[],https://twitter.com/Primerysegundo/status/1150187294579707905,,,0,,,
1150187204758638593,1150187204758638593,1563060973000,2019-07-14,07:36:13,CST,989135976705425408,pitchafett,A-A-Ron,,#Crawl with Mom  pic.twitter.com/LjLyf6iZVM,[],[],['https://pbs.twimg.com/media/D_ZJKQ7XsAEkkqv.jpg'],1,1,9,['#crawl'],[],https://twitter.com/PitchAFett/status/1150187204758638593,,,0,,,
1150186968258678785,1150186968258678785,1563060917000,2019-07-14,07:35:17,CST,21117715,thedsc,Danny Santa Cruz,,Watching #Stuber  https://www.imdb.com/title/tt7734218/ …,[],['https://www.imdb.com/title/tt7734218/'],[],0,0,0,['#stuber'],[],https://twitter.com/TheDSC/status/1150186968258678785,,,0,,,
1150186712058011648,1150186712058011648,1563060856000,2019-07-14,07:34:16,CST,1091457813170278400,primerysegundo,Primer y Segundo Tiempo,,¡GOL! ⚽ 👟 3´ Rodrigo Mora  #Blanco 1 🆚 #Rojo 0,[],[],[],0,0,1,"['#blanco', '#rojo']",[],https://twitter.com/Primerysegundo/status/1150186712058011648,,,0,,,
1150186681967886337,1150186681967886337,1563060849000,2019-07-14,07:34:09,CST,55364459,yogoldsmith,Jeff Goldsmith,,"Want a good laugh?  Go see @STUBERmovie in theaters.  I’ve seen it twice & the crowd found it quite funny both times.  After ya see it, check out  @ApplePodcasts & hear my interview with director Michael Dowse (@MDowse) about making #Stuber!  Tune In:   https://itunes.apple.com/us/podcast/the-q-a-with-jeff-goldsmith/id426840843 …","['stubermovie', 'applepodcasts', 'mdowse']",['https://itunes.apple.com/us/podcast/the-q-a-with-jeff-goldsmith/id426840843'],[],0,0,2,['#stuber'],[],https://twitter.com/yogoldsmith/status/1150186681967886337,,,0,,,
1150186329889738752,1150186329889738752,1563060765000,2019-07-14,07:32:45,CST,897442824727212032,ryanpasher,Ryan Asher,Cinemark Tinseltown,What a great movie @TheCrawlMovie @kScodders #crawl  pic.twitter.com/vREfbMZvFm – w: Cinemark Tinseltown,"['thecrawlmovie', 'kscodders']",[],['https://pbs.twimg.com/media/D_ZIVeDXUAAQSNM.jpg'],0,0,1,['#crawl'],[],https://twitter.com/RyanPAsher/status/1150186329889738752,,,0,,,
1150185425996148736,1150185425996148736,1563060549000,2019-07-14,07:29:09,CST,702355285,mikepcplayhouse,Mike Kenny,,Tonight’s scare-fest! @JasonBromfield @deepcutsgear #atthemovies #crawl #horror #horrormovies #samraimi  https://www.instagram.com/p/Bz4BoukFD0K/?igshid=1hsmyhsw6a45a …,"['jasonbromfield', 'deepcutsgear']",['https://www.instagram.com/p/Bz4BoukFD0K/?igshid=1hsmyhsw6a45a'],[],0,0,1,"['#atthemovies', '#crawl', '#horror', '#horrormovies', '#samraimi']",[],https://twitter.com/mikepcplayhouse/status/1150185425996148736,,,0,,,
1150184564121317376,1150182195278913536,1563060344000,2019-07-14,07:25:44,CST,749443124468944896,tokyosweeper,Sweeper,,"I recently lost a loved one and it crushed my heart. #Stuber was the first time since losing them that I was able to stop crying, laugh my ass off, and have some respite from my grief. Thank you for chasing your dream, having a good heart, and bringing joy & love to many! ❤️🙏🏻","['davebautista', 'stubermovie']",[],[],1,0,14,['#stuber'],[],https://twitter.com/TokyoSweeper/status/1150184564121317376,,,0,,,
1150183517143236608,1150182195278913536,1563060094000,2019-07-14,07:21:34,CST,1137162384957554688,leah_marie0405,Leah🌸,,All the fan reviews are awesome! Hopefully next time I make plans to go see #Stuber  they don't fall through. @DaveBautista @kumailn #ineednewfriends #wantedagoodlaugh #depressionanxietymix #bautistaismyfave #heisfiftyandhot #yum,"['davebautista', 'stubermovie', 'kumailn']",[],[],0,0,0,"['#stuber', '#ineednewfriends', '#wantedagoodlaugh', '#depressionanxietymix', '#bautistaismyfave', '#heisfiftyandhot', '#yum']",[],https://twitter.com/leah_marie0405/status/1150183517143236608,,,0,,,
1150183155627888640,1150183155627888640,1563060008000,2019-07-14,07:20:08,CST,26008378,mrcookiemonsta,Cookie Monsta,,At what point during the movie #Crawl did you start to root for the gators???   🤔🤔 #CrawlMovie,[],[],[],0,0,0,"['#crawl', '#crawlmovie']",[],https://twitter.com/MrCookieMonsta/status/1150183155627888640,,,0,,,
1150182993211772928,1150182993211772928,1563059969000,2019-07-14,07:19:29,CST,729922764,paolovesbeer,It's a me Pao!!,,Never stop playing ♥️ . . . . . . . . . . . . . #playa #playing #playtime #french #beach #sea #mar #mer #playa #plage #normande #normandie #utahbeach #havingfun #playful #girl #rojo #rouge #red #swim #swimsuit…  https://www.instagram.com/p/Bz4Ahakoqja/?igshid=2br33ai80396 …,[],['https://www.instagram.com/p/Bz4Ahakoqja/?igshid=2br33ai80396'],[],0,0,0,"['#playa', '#playing', '#playtime', '#french', '#beach', '#sea', '#mar', '#mer', '#playa', '#plage', '#normande', '#normandie', '#utahbeach', '#havingfun', '#playful', '#girl', '#rojo', '#rouge', '#red', '#swim', '#swimsuit']",[],https://twitter.com/PaoLovesBeer/status/1150182993211772928,,,0,,,
1150182375118245888,1150182375118245888,1563059822000,2019-07-14,07:17:02,CST,109938480,themeg_theloch,Steve Alten or Kelly Rollyson (Steve’s assistant),,Real life #Crawl  https://www.nbcdfw.com/news/national-international/Tropical-Storm-Hurricane-Barry-Alligator-On-Road-Mississippi-512684542.html …,[],['https://www.nbcdfw.com/news/national-international/Tropical-Storm-Hurricane-Barry-Alligator-On-Road-Mississippi-512684542.html'],[],0,1,2,['#crawl'],[],https://twitter.com/theMeg_theLoch/status/1150182375118245888,,,0,,,
1150181771725672448,1150181771725672448,1563059678000,2019-07-14,07:14:38,CST,736229152299360256,julianroyal_mk,Jules,,CODY LEACH💀Crawl (2019)🐊Movie Review  https://youtu.be/8BnCG3aohP8  via @YouTube #CrawlMovie🐊#CrawlFilm #Crawl #KillerFlicks🐲#CodyLeach⚔️@CJLLonewolf #Drumdums #MovieReviews #AlexandreAja🎬#BoxOfficeMojo🌎 pic.twitter.com/D6lLOJEHfA,"['youtube', 'cjllonewolf']",['https://youtu.be/8BnCG3aohP8'],"['https://pbs.twimg.com/media/D_ZEORWX4AY4uMW.jpg', 'https://pbs.twimg.com/media/D_ZEORVXkAEFHTM.jpg']",0,2,2,"['#crawlmovie', '#crawlfilm', '#crawl', '#killerflicks', '#codyleach', '#drumdums', '#moviereviews', '#alexandreaja', '#boxofficemojo']",[],https://twitter.com/julianroyal_mk/status/1150181771725672448,,,0,,,
1150180894130311168,1150085192851132416,1563059469000,2019-07-14,07:11:09,CST,2417910840,teriyaki240,Jeff Hisaoka,,"I enjoyed it, primarily because of Batista. It’s hilarious, but it’s also a good cop movie. #stuber","['delmybarillas', 'davebautista']",[],[],0,0,1,['#stuber'],[],https://twitter.com/teriyaki240/status/1150180894130311168,,,0,,,
1150180676328665098,1150180676328665098,1563059417000,2019-07-14,07:10:17,CST,1053356280939773953,skyeramos18,Skye 🍃,,My personal ranking of 2019 films I’ve seen so far👍 (Just added #Crawl)  https://boxd.it/3EsLM ,[],['https://boxd.it/3EsLM'],[],2,0,4,['#crawl'],[],https://twitter.com/skyeramos18/status/1150180676328665098,,,0,,,
1150180271246970882,1150180271246970882,1563059320000,2019-07-14,07:08:40,CST,223454295,maismaf,مَـيّــس 🧚🏼‍♀️,,Sam Raimi #Crawl 👍🏼🐊,[],[],[],0,0,1,['#crawl'],[],https://twitter.com/MaisMAF/status/1150180271246970882,,,0,,,
1150179919667838976,1150179919667838976,1563059236000,2019-07-14,07:07:16,CST,413509360,rdavidonthewire,The Last DJ,,Seated for #Crawl,[],[],[],0,0,3,['#crawl'],[],https://twitter.com/RDavidOnTheWire/status/1150179919667838976,,,0,,,
1150179206355214337,1150179206355214337,1563059066000,2019-07-14,07:04:26,CST,1616796600,quintdunaway,Quint Dunaway #HeyBautistaUnblockQuint,,".@STUBERmovie was very much my kind of action comedy. Great comedy thanks to @kumailn and @DaveBautista, and some pretty fun action.  I am not saying this because I want Bautista to unblock me. I legitimately enjoyed the film. #Stuber #HeyBautistaUnblockQuint","['stubermovie', 'kumailn', 'davebautista']",[],[],0,0,0,"['#stuber', '#heybautistaunblockquint']",[],https://twitter.com/QuintDunaway/status/1150179206355214337,,,0,,,
1150178338801094656,1150178338801094656,1563058859000,2019-07-14,07:00:59,CST,1053356280939773953,skyeramos18,Skye 🍃,,"Just saw #Crawl   What a damn good movie that was  The tension was real, the characters were great, and the alligators (or are they crocodiles - don’t know the difference lol) were awesome  If you love survival thrillers, you’ll have a blast with this  Verdict: Great💚  pic.twitter.com/PWIVLcamBB",[],[],[],1,0,1,['#crawl'],[],https://twitter.com/skyeramos18/status/1150178338801094656,,,1,,,
1150178137784967171,1150178137784967171,1563058811000,2019-07-14,07:00:11,CST,613088225,mirasorvino,Mira Sorvino,,. @kumailn comic delivery of lines you wouldn’t think you agreed w/ until he drops them is 2nd to none. He is the #Stuber to @davebautista ‘s Vic & he makes me crack up even in a selfie. You can too! stubermovie in…  https://www.instagram.com/p/Bz3-UgHBd7-/?igshid=19i1mgy5jl0dl …,"['kumailn', 'davebautista']",['https://www.instagram.com/p/Bz3-UgHBd7-/?igshid=19i1mgy5jl0dl'],[],1,5,29,['#stuber'],[],https://twitter.com/MiraSorvino/status/1150178137784967171,,,0,,,
1150177091859578880,1150177091859578880,1563058562000,2019-07-14,06:56:02,CST,406768923,m_martinez1117,Mario Martinez,,I’d actually be fine if I never go to Florida again #Crawl,[],[],[],0,0,0,['#crawl'],[],https://twitter.com/m_martinez1117/status/1150177091859578880,,,0,,,
1150176782487904256,1150176782487904256,1563058488000,2019-07-14,06:54:48,CST,1070860526433984513,animationsf4a,F4A Animations,,Check out our latest movie review....Link in Description. . . . #crawl #movie #review #watch #alligator #gator #scary #thriller #jaws #hurricane #rain #flood #follow #horror #animal #reptile #anime #comics #f4a…  https://www.instagram.com/p/Bz39syaHfbH/?igshid=9a8f4dbiifjd …,[],['https://www.instagram.com/p/Bz39syaHfbH/?igshid=9a8f4dbiifjd'],[],0,0,0,"['#crawl', '#movie', '#review', '#watch', '#alligator', '#gator', '#scary', '#thriller', '#jaws', '#hurricane', '#rain', '#flood', '#follow', '#horror', '#animal', '#reptile', '#anime', '#comics', '#f4a']",[],https://twitter.com/AnimationsF4a/status/1150176782487904256,,,0,,,
1150175924400336896,1150175924400336896,1563058284000,2019-07-14,06:51:24,CST,67540026,moemaldonado,Big Moe,,Just saw @STUBERmovie with @DaveBautista and @kumailn and man it’s been awhile since I’ve laughed out loud like that during a movie! Great job Big Dave and Kumail! #fivestar #Stuber #DaveBautista #KumailNanjiani,"['stubermovie', 'davebautista', 'kumailn']",[],[],0,0,0,"['#fivestar', '#stuber', '#davebautista', '#kumailnanjiani']",[],https://twitter.com/moemaldonado/status/1150175924400336896,,,0,,,
1150175889700921344,1150175889700921344,1563058275000,2019-07-14,06:51:15,CST,2566155451,davidnieva95,David Nieva,,Las postales que dejó el entrenamiento de @independiente 📸⚽ #futbolargentino #pretemporada #independiente #reydecopas #avellaneda #Dominico #rojo @infiernorojo @LaVisera todoindependiente #like4likes #likeforlikes…  https://www.instagram.com/p/Bz39S3vJrda/?igshid=1lvt2s72mj0oc …,"['independiente', 'infiernorojo', 'lavisera']",['https://www.instagram.com/p/Bz39S3vJrda/?igshid=1lvt2s72mj0oc'],[],0,0,1,"['#futbolargentino', '#pretemporada', '#independiente', '#reydecopas', '#avellaneda', '#dominico', '#rojo', '#like4likes', '#likeforlikes']",[],https://twitter.com/davidnieva95/status/1150175889700921344,,,0,,,
1150175554043293697,1150175554043293697,1563058195000,2019-07-14,06:49:55,CST,3029202136,sceneitcast,Scene-It Cast,,Which movie did you check out this weekend? #crawlmovie #stuber,[],[],[],0,2,1,"['#crawlmovie', '#stuber']",[],https://twitter.com/SceneItCast/status/1150175554043293697,,,0,,,
1150175534476742656,1150175534476742656,1563058191000,2019-07-14,06:49:51,CST,1003098816277430275,flixtalkpodcast,Flix Talk,,Hey all! Check out my @STUBERmovie review staring @DaveBautista & @kumailn ! Very fun comedy that you should know about and consider seeing this weekend!   https://youtu.be/4hTxejNPCQQ  #Stuber #stubermovie #davebautista #kumailnanjiani #funny #comedy #jimmytatro #nataliemorales pic.twitter.com/vFU1h09UW8,"['stubermovie', 'davebautista', 'kumailn']",['https://youtu.be/4hTxejNPCQQ'],['https://pbs.twimg.com/media/D_Y-iwnUwAESVjW.jpg'],0,0,1,"['#stuber', '#stubermovie', '#davebautista', '#kumailnanjiani', '#funny', '#comedy', '#jimmytatro', '#nataliemorales']",[],https://twitter.com/flixtalkpodcast/status/1150175534476742656,,,0,,,
1150175093848363008,1150175093848363008,1563058086000,2019-07-14,06:48:06,CST,14569570,benzojones,BenzoJones,,"The #Stuber movie seemed like a studio exec said ""I have a great idea"" about 8 times too many.  Sometimes simple is better.",[],[],[],0,0,0,['#stuber'],[],https://twitter.com/benzojones/status/1150175093848363008,,,0,,,
1150175032099971074,1150175032099971074,1563058071000,2019-07-14,06:47:51,CST,786951385,goomi74mike,mike,,@DaveBautista getting ready to watch #Stuber,['davebautista'],[],[],0,0,0,['#stuber'],[],https://twitter.com/Goomi74Mike/status/1150175032099971074,,,0,,,
1150174830546870272,1150174830546870272,1563058023000,2019-07-14,06:47:03,CST,1053855066,joseph9michael,michael,EVO Entertainment,Chilling at the Evo waiting to watch crawl #CrawlMovie #Crawl – w: EVO Entertainment,[],[],[],0,0,0,"['#crawlmovie', '#crawl']",[],https://twitter.com/Joseph9Michael/status/1150174830546870272,,,0,,,
1150174729313103877,1150174729313103877,1563057999000,2019-07-14,06:46:39,CST,1046509917123825664,gbfilmreview,GBFilmReview,,"#Stuber, should he have taken a taxi instead? review by @GBFilmReview will be here Sunday. 🍿 https://twitter.com/STUBERmovie/status/1137172172441620481 …",['gbfilmreview'],['https://twitter.com/STUBERmovie/status/1137172172441620481'],[],0,0,1,['#stuber'],[],https://twitter.com/GBFilmReview/status/1150174729313103877,,https://twitter.com/STUBERmovie/status/1137172172441620481,0,,,
1150174613340643330,1150174613340643330,1563057971000,2019-07-14,06:46:11,CST,1944584905,seankhatibi,Sean Patrick Kay,,Really enjoyed @kumailn and @DaveBautista in #Stuber hilarious. Thanks for the laughs,"['kumailn', 'davebautista']",[],[],0,0,0,['#stuber'],[],https://twitter.com/seankhatibi/status/1150174613340643330,,,0,,,
1150173984924798977,1150173984924798977,1563057821000,2019-07-14,06:43:41,CST,625747319,elpopcorn,El Popcorn,,¿Ya vieron #Stuber #LocosAlVolante? Dennos sus puntajes del 1 al 10 y por qué para el #Millometro cuando la vean. Ya en cines. pic.twitter.com/Rbu9gd2Ke3,[],[],['https://pbs.twimg.com/media/D_Y9JAKWsAIKtcn.jpg'],0,1,3,"['#stuber', '#locosalvolante', '#millometro']",[],https://twitter.com/ElPopcorn/status/1150173984924798977,,,0,,,
1150173947994005505,1150173947994005505,1563057813000,2019-07-14,06:43:33,CST,79023893,manigamer,usman burki,,Crawl movie.  A thrilling ride to the end. Good stuff.  Natures beast alligators... #movie #show #cinema #crawl #kayascodelario #barrypepper #samraimi #raimiproductions #alexandreaja #alligators #floridahurricane…  https://www.instagram.com/p/Bz38akCnkcW/?igshid=tq0lil8wzwt0 …,[],['https://www.instagram.com/p/Bz38akCnkcW/?igshid=tq0lil8wzwt0'],[],0,0,2,"['#movie', '#show', '#cinema', '#crawl', '#kayascodelario', '#barrypepper', '#samraimi', '#raimiproductions', '#alexandreaja', '#alligators', '#floridahurricane']",[],https://twitter.com/manigamer/status/1150173947994005505,,,0,,,
1150173345603715072,1150173345603715072,1563057669000,2019-07-14,06:41:09,CST,1127390055692099585,dingmonday,Ding Dong Monday,,In this life you won't find a hotter human than Wayne @TheRock and if you are reading this you are also whacking it thinking about him #HobbsYShaw #Stuber #BottleCapChallenge #DontLookAway #Drake,['therock'],[],[],0,0,0,"['#hobbsyshaw', '#stuber', '#bottlecapchallenge', '#dontlookaway', '#drake']",[],https://twitter.com/DingMonday/status/1150173345603715072,,,0,,,
1150172731452928003,1150172731452928003,1563057523000,2019-07-14,06:38:43,CST,1909381968,kaitlinbain,Kaitlin Bain,,Super stoked to be going to see #Stuber with @julie_hubbell1 tonight. All I want is to see all the movies with @kumailn,"['julie_hubbell1', 'kumailn']",[],[],0,0,2,['#stuber'],[],https://twitter.com/KaitlinBain/status/1150172731452928003,,,0,,,
1150172708723986432,1150172708723986432,1563057517000,2019-07-14,06:38:37,CST,3248295198,roborob93,RoBo Rob!,,"already thought of my title for my #stuber review. its going to be stuber, the deadpool spin off i didn't know i wanted 🤣. (still a review but i like the title)",[],[],[],1,0,1,['#stuber'],[],https://twitter.com/Roborob93/status/1150172708723986432,,,0,,,
1150172396399288320,1150172396399288320,1563057443000,2019-07-14,06:37:23,CST,18349397,monisbukhari,Monis Bukhari,,"#moniseum : RT Variety: #SpiderManFarFromHome dominated in its second weekend at the box office, taking home more than the combined totals of #ToyStory4, #Stuber and #Crawl  http://bit.ly/2NVmMeN   http://bit.ly/2jNNasG ",[],"['http://bit.ly/2NVmMeN', 'http://bit.ly/2jNNasG']",[],0,0,0,"['#moniseum', '#spidermanfarfromhome', '#toystory4', '#stuber', '#crawl']",[],https://twitter.com/monisbukhari/status/1150172396399288320,,,0,,,
1150171617600987136,1150171617600987136,1563057257000,2019-07-14,06:34:17,CST,4526996679,camerashothh,Humza Hussain,,"@DaveBautista & @kumailn are an excellent team. #Stuber was so much fun!  If you want to have a good time watching a movie, go and see this comedy 🙂  Keep killing it Big Dave!   #dreamchaser pic.twitter.com/fRkgz0f1Fk","['davebautista', 'kumailn']",[],[],0,0,0,"['#stuber', '#dreamchaser']",[],https://twitter.com/CameraShotHH/status/1150171617600987136,,,1,,,
1150171111423975424,1150171111423975424,1563057136000,2019-07-14,06:32:16,CST,708050300905586689,__f40x,فيصلللللل,,لا يطوفكم فلم #crawl قويي ويٌفضل انكم تشوفونه بالسينما,[],[],[],0,0,0,['#crawl'],[],https://twitter.com/__f40x/status/1150171111423975424,,,0,,,
1150171072983162880,1150171072983162880,1563057127000,2019-07-14,06:32:07,CST,17525171,variety,Variety,,#Crawl doesn't feature the only scary croc in film history. Here are 10 others in honor of the film's weekend premiere  https://trib.al/WZ5v2DO  pic.twitter.com/ToCMlU7reW,[],['https://trib.al/WZ5v2DO'],[],1,11,70,['#crawl'],[],https://twitter.com/Variety/status/1150171072983162880,,,1,,,
1150170603992813569,1150170603992813569,1563057015000,2019-07-14,06:30:15,CST,35017904,wyeth_was_here,RedSox2142,,Loving reminder to go see #Crawl this weekend 😘  pic.twitter.com/hDwhTnKhRO,[],[],[],0,0,3,['#crawl'],[],https://twitter.com/Wyeth_was_here/status/1150170603992813569,,,1,,,
1150170564105048064,1150170564105048064,1563057006000,2019-07-14,06:30:06,CST,71177327,paramountau,Paramount Pictures,,"No one can save you... ⚠️🐊 Get your tickets to #CRAWL, starring @kScodders, now!  http://bit.ly/CRAWLtickets  pic.twitter.com/gPPoojyvbT",['kscodders'],['http://bit.ly/CRAWLtickets'],[],0,2,6,['#crawl'],[],https://twitter.com/ParamountAU/status/1150170564105048064,,,1,,,
1150170549714337792,1150170549714337792,1563057002000,2019-07-14,06:30:02,CST,28004767,jaredbuckendahl,Jared Buckendahl,,"Why grab an Uber, when you can grab a #Stuber! New movie review is now up, check out all the ride share ridiculousness down below! 🎬🚗🤷🏼‍♀️  Stuber Review:  https://m.youtube.com/watch?v=z5EcuBHrNU8&t=3s … pic.twitter.com/810Xy4wRpS",[],['https://m.youtube.com/watch?v=z5EcuBHrNU8&t=3s'],['https://pbs.twimg.com/media/D_Y6BGMWkAAuyyf.jpg'],0,1,5,['#stuber'],[],https://twitter.com/JaredBuckendahl/status/1150170549714337792,,,0,,,
1150170180905050114,1150170180905050114,1563056914000,2019-07-14,06:28:34,CST,101552412,askmerob,"Rob’em, Steve-Dave!",,Hell yeah!! Other people liked it too!! 😸🐊 #Crawl  https://twitter.com/thecrawlmovie/status/1149775052377751552 …,[],['https://twitter.com/thecrawlmovie/status/1149775052377751552'],[],0,0,0,['#crawl'],[],https://twitter.com/askmerob/status/1150170180905050114,,https://twitter.com/TheCrawlMovie/status/1149775052377751552,0,,,
1150169897109819392,1150169897109819392,1563056847000,2019-07-14,06:27:27,CST,1107383782565240833,wrestlingislif6,Wrestling is life,,Just finished watching #Stuber with @kumailn and @DaveBautista Super funny movie and it kept me laughing the whole time!!! I highly encourage everyone to go see it!!! I give it a 5 star review!!!,"['kumailn', 'davebautista']",[],[],0,0,0,['#stuber'],[],https://twitter.com/Wrestlingislif6/status/1150169897109819392,,,0,,,
